country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,12 ships,Korean War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$6895 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,145k active personnel,20 ships,Vietnam War surplus,6 factories,Standard,last online 17 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$6893 million,alliancestats.php?allianceid=1382,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,73k active personnel,3 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$6890 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19151 km 2,http://blocgame.com/stats.php?id=58044,13153 Mbbl,,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,93k active personnel,11 ships,Second World War surplus,4 factories,Good,online now,rankings.php?subregion=car,Brotherhood of Zion,$6804 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,34016 km 2,http://blocgame.com/stats.php?id=59257,574 Mbbl,5%,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 19 hours ago,rankings.php?subregion=sea,The High Council,$6806 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16011 km 2,http://blocgame.com/stats.php?id=58889,,,
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,31k active personnel,32 ships,Advanced,4 factories,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=atl,Wreckage brothers,$6790 million,alliancestats.php?allianceid=1599,Atlas,Plentiful,None,http://blocgame.com/rankings.php?subregion=atl,24169 km 2,http://blocgame.com/stats.php?id=53422,,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,6k active personnel,4 ships,Korean War surplus,3 factories,Elite,last online 116 hours ago,rankings.php?subregion=car,Che Guevara League,$6554 million,alliancestats.php?allianceid=1386,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,5890 km 2,http://blocgame.com/stats.php?id=1,,,
BerkeVille,VintageTanker,http://blocgame.com/alliancestats.php?allianceid=1568,44k active personnel,3 ships,Second World War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6643 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=saf,41264 km 2,http://blocgame.com/stats.php?id=59187,,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,7 ships,Vietnam War surplus,6 factories,Standard,last online 60 hours ago,rankings.php?subregion=gra,The High Council,$6463 million,alliancestats.php?allianceid=1595,Gran Colombia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,18 Mbbl,,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,99k active personnel,8 ships,Korean War surplus,4 factories,Standard,last online 3 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6595 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,19901 km 2,http://blocgame.com/stats.php?id=58802,196 Mbbl,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,3 factories,Elite,last online 31 hours ago,rankings.php?subregion=chi,The High Council,$6393 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,210k active personnel,51 ships,Vietnam War surplus,4 factories,Good,online now,rankings.php?subregion=mes,Inter/pol/,$6394 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,39603 km 2,http://blocgame.com/stats.php?id=58303,,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,145k active personnel,19 ships,Persian Gulf War surplus,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$6374 million,alliancestats.php?allianceid=1382,Mesoamerica,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,54k active personnel,5 ships,Korean War surplus,3 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$6484 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,81 Mbbl,,
Bermuda,London J. Collins,http://blocgame.com/alliancestats.php?allianceid=1393,125k active personnel,5 ships,Almost Modern,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=car,BAMF,$6377 million,alliancestats.php?allianceid=1393,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,71772 km 2,http://blocgame.com/stats.php?id=58252,,,
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,35k active personnel,12 ships,Almost Modern,4 factories,Elite,last online 42 hours ago,rankings.php?subregion=saf,Inter/pol/,$6448 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,19606 km 2,http://blocgame.com/stats.php?id=57637,141 Mbbl,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 27 hours ago,rankings.php?subregion=sub,Inter/pol/,$6269 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,7k active personnel,12 ships,Korean War surplus,3 factories,Elite,last online 50 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$6284 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Large,http://blocgame.com/rankings.php?subregion=con,26228 km 2,http://blocgame.com/stats.php?id=40349,415 Mbbl,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,26k active personnel,14 ships,Almost Modern,3 factories,Elite,online now,rankings.php?subregion=waf,SPQR,$6151 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,23785 km 2,http://blocgame.com/stats.php?id=50172,,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,26k active personnel,14 ships,Almost Modern,3 factories,Elite,online now,rankings.php?subregion=waf,SPQR,$6151 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,23785 km 2,http://blocgame.com/stats.php?id=50172,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$6072 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10234 km 2,http://blocgame.com/stats.php?id=53369,,,
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,210k active personnel,6 ships,Almost Modern,8 factories,Standard,last online 26 hours ago,rankings.php?subregion=ara,BAMF,$6096 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42976 km 2,http://blocgame.com/stats.php?id=59564,5784 Mbbl,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,127k active personnel,-1 ships,Korean War surplus,4 factories,Good,online now,rankings.php?subregion=sub,The Triad,$6066 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,8910 km 2,http://blocgame.com/stats.php?id=5261,411 Mbbl,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,194k active personnel,23 ships,Almost Modern,7 factories,Elite,last online 28 hours ago,rankings.php?subregion=sub,Inter/pol/,$5996 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,22k active personnel,16 ships,Vietnam War surplus,3 factories,Elite,last online 25 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6091 million,alliancestats.php?allianceid=1580,East Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=eaf,11120 km 2,http://blocgame.com/stats.php?id=53099,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,181k active personnel,14 ships,Vietnam War surplus,6 factories,Good,online now,rankings.php?subregion=pac,The High Council,$5967 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
Histalaxia,Sir William the First,http://blocgame.com/alliancestats.php?allianceid=1810,9k active personnel,13 ships,Persian Gulf War surplus,6 factories,Good,last online 19 hours ago,rankings.php?subregion=pac,EUN,$5968 million,alliancestats.php?allianceid=1810,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,16771 km 2,http://blocgame.com/stats.php?id=51506,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,327k active personnel,51 ships,Advanced,18 factories,Elite,online now,rankings.php?subregion=pac,Non-Aligned Movement,$5869 million,alliancestats.php?allianceid=1382,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,3120 Mbbl,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,33k active personnel,5 ships,Korean War surplus,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=mex,The Federal Colonies,$6029 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32964 km 2,http://blocgame.com/stats.php?id=59585,,,1 Tons
Lorigan,Lorigan,http://blocgame.com/alliancestats.php?allianceid=1595,110k active personnel,9 ships,Second World War surplus,4 factories,Elite,last online 23 hours ago,rankings.php?subregion=ama,The High Council,$5994 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,29198 km 2,http://blocgame.com/stats.php?id=59787,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,9 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,Inter/pol/,$5980 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,29861 km 2,http://blocgame.com/stats.php?id=59361,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,22 ships,Vietnam War surplus,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5825 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,5%,
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,100k active personnel,8 ships,Second World War surplus,3 factories,Good,last online 11 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$5802 million,alliancestats.php?allianceid=1382,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,37503 km 2,http://blocgame.com/stats.php?id=59160,,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,192k active personnel,32 ships,Almost Modern,6 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Nod,$5800 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,415k active personnel,51 ships,Advanced,14 factories,Good,last online 6 hours ago,rankings.php?subregion=egy,Inter/pol/,$5694 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,82890 km 2,http://blocgame.com/stats.php?id=58158,846 Mbbl,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,14 factories,Standard,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5694 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,3650 Mbbl,5%,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1382,105k active personnel,11 ships,Almost Modern,11 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$5686 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,,
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,145k active personnel,1 ships,Vietnam War surplus,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=sub,Inter/pol/,$5714 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,357k active personnel,15 ships,Almost Modern,4 factories,Elite,last online 46 hours ago,rankings.php?subregion=per,Wreckage brothers,$5552 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,63k active personnel,3 ships,Vietnam War surplus,5 factories,Good,online now,rankings.php?subregion=mes,The High Council,$5725 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,17287 km 2,http://blocgame.com/stats.php?id=40536,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,178k active personnel,10 ships,Vietnam War surplus,6 factories,Good,last online 22 hours ago,rankings.php?subregion=per,The High Council,$5542 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,4106 Mbbl,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,1 ships,Second World War surplus,5 factories,Good,last online 58 hours ago,rankings.php?subregion=mes,SPQR,$5625 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,43840 km 2,http://blocgame.com/stats.php?id=59855,,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,121k active personnel,15 ships,Almost Modern,5 factories,Elite,last online 19 hours ago,rankings.php?subregion=chi,The High Council,$5471 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,107k active personnel,9 ships,Vietnam War surplus,3 factories,Standard,last online 28 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5464 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,13 Mbbl,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,136k active personnel,0 ships,Second World War surplus,4 factories,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5461 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,1532 Mbbl,,
Seilomn,Charlie,http://blocgame.com/alliancestats.php?allianceid=1401,105k active personnel,4 ships,Second World War surplus,5 factories,Good,last online 76 hours ago,rankings.php?subregion=gui,The Federal Colonies,$5467 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,46490 km 2,http://blocgame.com/stats.php?id=59997,3442 Mbbl,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1835,4k active personnel,12 ships,Second World War surplus,4 factories,Poor,last online 39 hours ago,rankings.php?subregion=pac,SPQR,$5468 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,28100 km 2,http://blocgame.com/stats.php?id=59737,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,46 ships,Almost Modern,11 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5321 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,132 Mbbl,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,140k active personnel,15 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=sea,Non-Aligned Movement,$5409 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,356 Mbbl,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,45k active personnel,4 ships,Vietnam War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=gra,The High Council,$5392 million,alliancestats.php?allianceid=1595,Gran Colombia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,12984 km 2,http://blocgame.com/stats.php?id=56997,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 117 hours ago,rankings.php?subregion=mex,The High Council,$5429 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,20490 km 2,http://blocgame.com/stats.php?id=58997,,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Almost Modern,7 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$5342 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,231k active personnel,41 ships,Persian Gulf War surplus,14 factories,Standard,last online 24 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5218 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Large,http://blocgame.com/rankings.php?subregion=car,66324 km 2,http://blocgame.com/stats.php?id=56237,,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,340k active personnel,51 ships,Persian Gulf War surplus,16 factories,Standard,last online 11 hours ago,rankings.php?subregion=ara,Wreckage brothers,$4903 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,853 Mbbl,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,2 ships,Almost Modern,7 factories,Standard,last online 37 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$5272 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,92k active personnel,9 ships,Second World War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,BAMF,$5222 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,,,
Kutlesh,Kutlesh,http://blocgame.com/alliancestats.php?allianceid=1382,11k active personnel,19 ships,Almost Modern,6 factories,Elite,last online 24 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$5143 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,None,http://blocgame.com/rankings.php?subregion=egy,49463 km 2,http://blocgame.com/stats.php?id=54847,,,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1595,36k active personnel,4 ships,Second World War surplus,5 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,The High Council,$5181 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,31287 km 2,http://blocgame.com/stats.php?id=59868,2701 Mbbl,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,349k active personnel,25 ships,Persian Gulf War surplus,11 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$4964 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,89219 km 2,http://blocgame.com/stats.php?id=58004,3039 Mbbl,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,3k active personnel,-1 ships,Korean War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Kekolutionaries,$5089 million,alliancestats.php?allianceid=1704,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,2713 km 2,http://blocgame.com/stats.php?id=54430,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,123k active personnel,8 ships,Korean War surplus,6 factories,Standard,online now,rankings.php?subregion=ind,The High Council,$5052 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,49717 km 2,http://blocgame.com/stats.php?id=59475,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,7 factories,Good,last online 43 hours ago,rankings.php?subregion=egy,Inter/pol/,$4985 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,2908 Mbbl,,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,60k active personnel,6 ships,Korean War surplus,5 factories,Good,last online 18 hours ago,rankings.php?subregion=per,The High Council,$4984 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,23006 km 2,http://blocgame.com/stats.php?id=59415,4032 Mbbl,,
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,418k active personnel,51 ships,Persian Gulf War surplus,27 factories,Poor,online now,rankings.php?subregion=mes,Brotherhood of Nod,$4851 million,alliancestats.php?allianceid=1580,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,131953 km 2,http://blocgame.com/stats.php?id=52422,2001 Mbbl,,
Birgland,snesiscool,http://blocgame.com/alliancestats.php?allianceid=1835,116k active personnel,7 ships,Korean War surplus,4 factories,Standard,last online 38 hours ago,rankings.php?subregion=mex,SPQR,$4937 million,alliancestats.php?allianceid=1835,Mesoamerica,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mex,19800 km 2,http://blocgame.com/stats.php?id=58700,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,242k active personnel,25 ships,Vietnam War surplus,8 factories,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=ama,The High Council,$4871 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36791 km 2,http://blocgame.com/stats.php?id=58731,52 Mbbl,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,51 ships,Advanced,13 factories,Good,last online 3 hours ago,rankings.php?subregion=mes,BAMF,$4801 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,83801 km 2,http://blocgame.com/stats.php?id=39062,4481 Mbbl,,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,61k active personnel,16 ships,First World War surplus,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,BAMF,$4904 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ara,27638 km 2,http://blocgame.com/stats.php?id=59636,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,4 ships,First World War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=ama,The High Council,$4880 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,http://blocgame.com/rankings.php?subregion=ama,44135 km 2,http://blocgame.com/stats.php?id=59527,281 Mbbl,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,169k active personnel,11 ships,Korean War surplus,14 factories,Good,online now,rankings.php?subregion=sub,BAMF,$4768 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,78466 km 2,http://blocgame.com/stats.php?id=59516,520 Mbbl,,
Hof'Koursh,TheGoodDoctor,http://blocgame.com/alliancestats.php?allianceid=1599,195k active personnel,14 ships,Almost Modern,10 factories,Undisciplined Rabble,online now,rankings.php?subregion=waf,Wreckage brothers,$4832 million,alliancestats.php?allianceid=1599,West Africa,,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,89728 km 2,http://blocgame.com/stats.php?id=55002,,,2 Tons
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,169k active personnel,12 ships,Vietnam War surplus,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Inter/pol/,$4739 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,45628 km 2,http://blocgame.com/stats.php?id=58449,,,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,46k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 77 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$4824 million,alliancestats.php?allianceid=1580,China,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=chi,34298 km 2,http://blocgame.com/stats.php?id=58894,,,
