country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,oil_reserves,region/_text,uranium,manpower,airforce,region,territory,pageUrl
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,286k active personnel,1 ships,Advanced,12 factories,Elite,last online 19 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$8126 million,alliancestats.php?allianceid=1568,5309 Mbbl,Persia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,154422 km 2,http://blocgame.com/stats.php?id=44907
Cascoia,unioncomic,http://blocgame.com/alliancestats.php?allianceid=1568,161k active personnel,37 ships,Persian Gulf War surplus,13 factories,Good,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$7842 million,alliancestats.php?allianceid=1568,6225 Mbbl,Arabia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,87070 km 2,http://blocgame.com/stats.php?id=54174
Yalina,Gisela,http://blocgame.com/alliancestats.php?allianceid=1382,150k active personnel,21 ships,Almost Modern,7 factories,Good,last online 17 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$8036 million,alliancestats.php?allianceid=1382,420 Mbbl,Indochina,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,45945 km 2,http://blocgame.com/stats.php?id=55917
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,11 ships,Almost Modern,3 factories,Good,last online 27 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7971 million,alliancestats.php?allianceid=1568,,Southern Africa,,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,25607 km 2,http://blocgame.com/stats.php?id=40545
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,27k active personnel,16 ships,Almost Modern,4 factories,Good,last online 1 hours ago,rankings.php?subregion=atl,BAMF,$7770 million,alliancestats.php?allianceid=1393,2562 Mbbl,Atlas,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162
BATHUK,BATHUK,http://blocgame.com/alliancestats.php?allianceid=1580,60k active personnel,10 ships,Vietnam War surplus,8 factories,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7995 million,alliancestats.php?allianceid=1580,2152 Mbbl,Persia,,,Mediocre,http://blocgame.com/rankings.php?subregion=per,46971 km 2,http://blocgame.com/stats.php?id=57153
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,138k active personnel,26 ships,Almost Modern,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$7693 million,alliancestats.php?allianceid=1568,1975 Mbbl,Atlas,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,34340 km 2,http://blocgame.com/stats.php?id=49465
Uesugi,bluesolid,http://blocgame.com/alliancestats.php?allianceid=1382,10k active personnel,13 ships,Korean War surplus,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$6227 million,alliancestats.php?allianceid=1382,,Pacific Rim,,,Powerful,http://blocgame.com/rankings.php?subregion=pac,21380 km 2,http://blocgame.com/stats.php?id=56825
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,266k active personnel,16 ships,Persian Gulf War surplus,17 factories,Elite,online now,rankings.php?subregion=ara,Wreckage brothers,$7518 million,alliancestats.php?allianceid=1599,,Arabia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,224k active personnel,3 ships,Advanced,8 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7560 million,alliancestats.php?allianceid=1568,,Southern Africa,44 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255
SPNR,Stefan Stamenkovic,http://blocgame.com/alliancestats.php?allianceid=1599,139k active personnel,15 ships,Korean War surplus,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=sea,Wreckage brothers,$7526 million,alliancestats.php?allianceid=1599,388 Mbbl,Indochina,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,23902 km 2,http://blocgame.com/stats.php?id=51722
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,177k active personnel,0 ships,Vietnam War surplus,6 factories,Standard,last online 4 hours ago,rankings.php?subregion=per,The Federal Colonies,$7449 million,alliancestats.php?allianceid=1401,5265 Mbbl,Persia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,15 ships,Almost Modern,11 factories,Good,last online 15 hours ago,rankings.php?subregion=ind,The High Council,$7356 million,alliancestats.php?allianceid=1595,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,51255 km 2,http://blocgame.com/stats.php?id=57146
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,40k active personnel,10 ships,Vietnam War surplus,5 factories,Good,online now,rankings.php?subregion=per,Brotherhood of Nod,$7553 million,alliancestats.php?allianceid=1580,3932 Mbbl,Persia,,Plentiful,Large,http://blocgame.com/rankings.php?subregion=per,24912 km 2,http://blocgame.com/stats.php?id=57942
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,36k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7494 million,alliancestats.php?allianceid=1682,,East Indies,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,22119 km 2,http://blocgame.com/stats.php?id=55794
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,154k active personnel,9 ships,Vietnam War surplus,6 factories,Good,last online 20 hours ago,rankings.php?subregion=waf,BAMF,$7463 million,alliancestats.php?allianceid=1393,,West Africa,,,Powerful,http://blocgame.com/rankings.php?subregion=waf,32413 km 2,http://blocgame.com/stats.php?id=57192
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,81k active personnel,2 ships,Almost Modern,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$7516 million,alliancestats.php?allianceid=1644,,Pacific Rim,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,92k active personnel,10 ships,Korean War surplus,7 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,$6644 million,alliancestats.php?allianceid=1580,381 Mbbl,Caribbean,,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=car,55847 km 2,http://blocgame.com/stats.php?id=56451
Brhodesia,Dragonlore,http://blocgame.com/alliancestats.php?allianceid=1682,47k active personnel,25 ships,Almost Modern,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=congo,S.T.A.L.K.E.R.,$7409 million,alliancestats.php?allianceid=1682,,Congo,,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=congo,21632 km 2,http://blocgame.com/stats.php?id=52805
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,3 ships,Almost Modern,4 factories,Elite,last online 24 hours ago,rankings.php?subregion=mes,Inter/pol/,$7399 million,alliancestats.php?allianceid=1644,4870 Mbbl,Mesopotamia,,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,181k active personnel,34 ships,Almost Modern,6 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,The High Council,$7025 million,alliancestats.php?allianceid=1595,6562 Mbbl,Mesopotamia,,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,60k active personnel,4 ships,Vietnam War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,EUN,$7145 million,alliancestats.php?allianceid=1810,,Arabia,,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,15787 km 2,http://blocgame.com/stats.php?id=49272
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,201k active personnel,19 ships,Almost Modern,9 factories,Good,last online 12 hours ago,rankings.php?subregion=egy,The High Council,$7193 million,alliancestats.php?allianceid=1595,8158 Mbbl,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,54291 km 2,http://blocgame.com/stats.php?id=56420
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 32 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7134 million,alliancestats.php?allianceid=1580,,Mesopotamia,,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,15942 km 2,http://blocgame.com/stats.php?id=35744
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1393,200k active personnel,16 ships,Persian Gulf War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$7140 million,alliancestats.php?allianceid=1393,,Arabia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,62457 km 2,http://blocgame.com/stats.php?id=55911
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,51 ships,Almost Modern,16 factories,Poor,online now,rankings.php?subregion=atl,The High Council,$9363 million,alliancestats.php?allianceid=1595,,Atlas,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,98742 km 2,http://blocgame.com/stats.php?id=55410
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,46k active personnel,18 ships,Almost Modern,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$8227 million,alliancestats.php?allianceid=1382,2184 Mbbl,Persia,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=per,18236 km 2,http://blocgame.com/stats.php?id=50302
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,168k active personnel,31 ships,Almost Modern,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,EUN,$6895 million,alliancestats.php?allianceid=1810,47 Mbbl,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,45784 km 2,http://blocgame.com/stats.php?id=6730
Omnia,Bropo,http://blocgame.com/alliancestats.php?allianceid=1568,70k active personnel,6 ships,Almost Modern,13 factories,Elite,online now,rankings.php?subregion=ind,Brotherhood of Zion,$8259 million,alliancestats.php?allianceid=1568,,East Indies,,,Large,http://blocgame.com/rankings.php?subregion=ind,68573 km 2,http://blocgame.com/stats.php?id=57055
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,198k active personnel,51 ships,Persian Gulf War surplus,7 factories,Good,last online 3 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$6989 million,alliancestats.php?allianceid=1382,873 Mbbl,Mesopotamia,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,180k active personnel,4 ships,Vietnam War surplus,9 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$8229 million,alliancestats.php?allianceid=1393,,Arabia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,72008 km 2,http://blocgame.com/stats.php?id=57824
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,133k active personnel,13 ships,Almost Modern,7 factories,Good,last online 28 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$6904 million,alliancestats.php?allianceid=1382,,Mesoamerica,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,63k active personnel,8 ships,Almost Modern,3 factories,Good,last online 19 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$6744 million,alliancestats.php?allianceid=1568,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240
New Albany,Burt,http://blocgame.com/alliancestats.php?allianceid=1644,160k active personnel,24 ships,Almost Modern,6 factories,Elite,last online 31 hours ago,rankings.php?subregion=atl,Inter/pol/,$6721 million,alliancestats.php?allianceid=1644,,Atlas,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,28764 km 2,http://blocgame.com/stats.php?id=2746
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,4k active personnel,11 ships,Vietnam War surplus,9 factories,Good,last online 2 hours ago,rankings.php?subregion=sub,Inter/pol/,$6242 million,alliancestats.php?allianceid=1644,,The Subcontinent,,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,41783 km 2,http://blocgame.com/stats.php?id=51904
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,261k active personnel,1 ships,Advanced,9 factories,Elite,last online 8 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$6609 million,alliancestats.php?allianceid=1568,64 Mbbl,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,79649 km 2,http://blocgame.com/stats.php?id=46112
TakeControl,MasterPlan,http://blocgame.com/alliancestats.php?allianceid=1599,56k active personnel,13 ships,Almost Modern,8 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,Wreckage brothers,$5135 million,alliancestats.php?allianceid=1599,,China,,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=chi,43028 km 2,http://blocgame.com/stats.php?id=54871
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,67k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 18 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$6789 million,alliancestats.php?allianceid=1682,,Indochina,,,Large,http://blocgame.com/rankings.php?subregion=sea,26938 km 2,http://blocgame.com/stats.php?id=40441
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1682,27k active personnel,11 ships,Vietnam War surplus,3 factories,Elite,last online 22 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$6812 million,alliancestats.php?allianceid=1682,5142 Mbbl,Atlas,,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12718 km 2,http://blocgame.com/stats.php?id=56155
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,59k active personnel,13 ships,Vietnam War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$6783 million,alliancestats.php?allianceid=1682,,East Indies,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700
New Kerala,penguincascadia,http://blocgame.com/alliancestats.php?allianceid=1382,19k active personnel,3 ships,Korean War surplus,4 factories,Elite,last online 14 hours ago,rankings.php?subregion=sub,Non-Aligned Movement,$5591 million,alliancestats.php?allianceid=1382,,The Subcontinent,,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=sub,20307 km 2,http://blocgame.com/stats.php?id=55503
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,6k active personnel,23 ships,Almost Modern,3 factories,Standard,last online 207 hours ago,rankings.php?subregion=mes,Inter/pol/,$6526 million,alliancestats.php?allianceid=1644,,Mesopotamia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,6917 km 2,http://blocgame.com/stats.php?id=48611
Markovia,RDM HC,http://blocgame.com/alliancestats.php?allianceid=1401,140k active personnel,11 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=car,The Federal Colonies,$7615 million,alliancestats.php?allianceid=1401,,Caribbean,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,35075 km 2,http://blocgame.com/stats.php?id=58369
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,240k active personnel,13 ships,Persian Gulf War surplus,6 factories,Good,online now,rankings.php?subregion=per,Brotherhood of Nod,$6478 million,alliancestats.php?allianceid=1580,5980 Mbbl,Persia,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,100k active personnel,9 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Wreckage brothers,$6562 million,alliancestats.php?allianceid=1599,,Caribbean,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,20965 km 2,http://blocgame.com/stats.php?id=57376
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,205k active personnel,18 ships,Almost Modern,10 factories,Standard,last online 3 hours ago,rankings.php?subregion=sub,Wreckage brothers,$6392 million,alliancestats.php?allianceid=1599,,The Subcontinent,1 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,86963 km 2,http://blocgame.com/stats.php?id=54960
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,243k active personnel,25 ships,Persian Gulf War surplus,14 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,The Cartel,$6611 million,alliancestats.php?allianceid=1594,,Pacific Rim,6 Tons,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,92747 km 2,http://blocgame.com/stats.php?id=42376
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,115k active personnel,2 ships,Korean War surplus,4 factories,Good,last online 22 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6524 million,alliancestats.php?allianceid=1580,7214 Mbbl,Egypt,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846
Huaxia,Cin Gungtang,http://blocgame.com/alliancestats.php?allianceid=1580,113k active personnel,5 ships,Korean War surplus,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$6557 million,alliancestats.php?allianceid=1580,,China,,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,26876 km 2,http://blocgame.com/stats.php?id=58320
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,27 ships,Almost Modern,6 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Inter/pol/,$6480 million,alliancestats.php?allianceid=1644,,Arabia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,160k active personnel,14 ships,Vietnam War surplus,9 factories,Good,last online 20 hours ago,rankings.php?subregion=pac,The High Council,$6559 million,alliancestats.php?allianceid=1595,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,138k active personnel,19 ships,Korean War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$6392 million,alliancestats.php?allianceid=1580,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,13 ships,Almost Modern,9 factories,Standard,last online 4 hours ago,rankings.php?subregion=sub,BAMF,$6459 million,alliancestats.php?allianceid=1393,,The Subcontinent,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,56442 km 2,http://blocgame.com/stats.php?id=58035
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,114k active personnel,0 ships,Persian Gulf War surplus,12 factories,Good,last online 1 hours ago,rankings.php?subregion=car,The Federal Colonies,$6512 million,alliancestats.php?allianceid=1401,27 Mbbl,Caribbean,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,60124 km 2,http://blocgame.com/stats.php?id=47179
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,233k active personnel,52 ships,Persian Gulf War surplus,31 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$7872 million,alliancestats.php?allianceid=1393,,Arabia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,260386 km 2,http://blocgame.com/stats.php?id=40759
Marslavia,Surveyvon,http://blocgame.com/alliancestats.php?allianceid=1393,133k active personnel,0 ships,Korean War surplus,4 factories,Good,last online 8 hours ago,rankings.php?subregion=waf,BAMF,$6331 million,alliancestats.php?allianceid=1393,,West Africa,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,15249 km 2,http://blocgame.com/stats.php?id=56758
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,134k active personnel,15 ships,Second World War surplus,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,BAMF,$6277 million,alliancestats.php?allianceid=1393,,Pacific Rim,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,160k active personnel,4 ships,Almost Modern,12 factories,Standard,online now,rankings.php?subregion=egy,BAMF,$6490 million,alliancestats.php?allianceid=1393,3493 Mbbl,Egypt,,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,76218 km 2,http://blocgame.com/stats.php?id=5936
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,94k active personnel,0 ships,Korean War surplus,6 factories,Good,last online 8 hours ago,rankings.php?subregion=gra,The High Council,$6057 million,alliancestats.php?allianceid=1595,,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,126k active personnel,31 ships,Vietnam War surplus,6 factories,Good,online now,rankings.php?subregion=ara,Inter/pol/,$6230 million,alliancestats.php?allianceid=1644,11234 Mbbl,Arabia,,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ara,28651 km 2,http://blocgame.com/stats.php?id=55118
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,198k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,Wreckage brothers,$6262 million,alliancestats.php?allianceid=1599,,East Indies,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,31916 km 2,http://blocgame.com/stats.php?id=52930
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,122k active personnel,18 ships,Korean War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,The Federal Colonies,$6284 million,alliancestats.php?allianceid=1401,,Gran Colombia,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,53906 km 2,http://blocgame.com/stats.php?id=57257
Central Haven,El Ma�ana,http://blocgame.com/alliancestats.php?allianceid=1682,8k active personnel,9 ships,Vietnam War surplus,3 factories,Standard,last online 45 hours ago,rankings.php?subregion=ara,S.T.A.L.K.E.R.,$5301 million,alliancestats.php?allianceid=1682,7248 Mbbl,Arabia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,10607 km 2,http://blocgame.com/stats.php?id=55569
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,16 ships,Korean War surplus,9 factories,Good,last online 12 hours ago,rankings.php?subregion=sea,BAMF,$6263 million,alliancestats.php?allianceid=1393,,Indochina,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,50456 km 2,http://blocgame.com/stats.php?id=57937
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,12 ships,Vietnam War surplus,4 factories,Good,last online 17 hours ago,rankings.php?subregion=atl,The High Council,$6154 million,alliancestats.php?allianceid=1595,,Atlas,,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12159 km 2,http://blocgame.com/stats.php?id=42019
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,54k active personnel,7 ships,Korean War surplus,4 factories,Elite,online now,rankings.php?subregion=gra,The High Council,$6231 million,alliancestats.php?allianceid=1595,,Gran Colombia,,,Somewhat Large,http://blocgame.com/rankings.php?subregion=gra,24506 km 2,http://blocgame.com/stats.php?id=56997
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,118k active personnel,11 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=con,IDA,$6162 million,alliancestats.php?allianceid=1791,163 Mbbl,Southern Cone,,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,38761 km 2,http://blocgame.com/stats.php?id=54520
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,113k active personnel,8 ships,Korean War surplus,5 factories,Good,last online 1 hours ago,rankings.php?subregion=gui,The High Council,$6131 million,alliancestats.php?allianceid=1595,659 Mbbl,Guinea,,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=gui,35990 km 2,http://blocgame.com/stats.php?id=59107
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,30k active personnel,6 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$5989 million,alliancestats.php?allianceid=1568,,Pacific Rim,,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,38005 km 2,http://blocgame.com/stats.php?id=48846
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,7 ships,Korean War surplus,4 factories,Good,last online 184 hours ago,rankings.php?subregion=mex,BAMF,$6019 million,alliancestats.php?allianceid=1393,,Mesoamerica,,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,16805 km 2,http://blocgame.com/stats.php?id=56856
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,9 ships,Korean War surplus,3 factories,Standard,last online 14 hours ago,rankings.php?subregion=gui,The High Council,$6059 million,alliancestats.php?allianceid=1595,,Guinea,,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,6770 km 2,http://blocgame.com/stats.php?id=54574
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,11 ships,Vietnam War surplus,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$4899 million,alliancestats.php?allianceid=1580,,Mesopotamia,,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,69k active personnel,10 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,The High Council,$6097 million,alliancestats.php?allianceid=1595,,Gran Colombia,,Untapped,Large,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193
